race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,race_technique_number,win_boat,win_payout,place_boat_1,place_payout_1,place_boat_2,place_payout_2
2026-05-11,8,12,4,7,2,1,21,22,1,1,100,1,310,3,2120
2026-05-11,9,1,2,4,1,1,20,20,1,1,120,1,100,3,100
2026-05-11,9,2,2,4,1,1,20,20,1,1,230,1,120,2,120
2026-05-11,9,3,2,4,1,1,21,20,4,3,190,3,120,1,190
2026-05-11,9,4,4,4,2,1,21,20,2,2,480,2,190,1,140
2026-05-11,9,5,4,4,2,1,21,20,1,1,140,1,100,3,170
2026-05-11,9,6,4,6,2,1,22,20,1,1,170,1,130,3,140
2026-05-11,9,7,5,6,3,1,22,20,3,4,1130,4,650,6,150
2026-05-11,9,8,5,6,3,1,22,20,4,3,900,3,200,2,220
2026-05-11,9,9,5,6,3,1,23,21,3,3,210,3,570,2,200
2026-05-11,9,10,5,6,3,1,23,21,1,1,120,1,100,5,780
2026-05-11,9,11,6,6,5,1,23,21,2,2,1330,2,290,5,500
2026-05-11,9,12,6,6,5,1,23,21,1,1,130,1,100,2,150
2026-05-11,11,1,2,7,2,1,19,20,5,3,390,3,170,1,100
2026-05-11,11,2,1,7,1,1,20,21,5,3,170,3,100,2,240
2026-05-11,11,3,2,7,2,1,20,21,4,5,750,5,130,2,170
2026-05-11,11,4,2,7,2,1,20,21,1,1,170,1,100,3,110
2026-05-11,11,5,3,7,3,1,21,21,1,1,210,1,100,3,170
2026-05-11,11,6,5,7,5,1,21,21,3,3,110,3,100,6,460
2026-05-11,11,7,4,7,4,1,21,21,1,1,440,1,130,4,110
2026-05-11,11,8,2,7,3,1,21,21,4,5,550,5,260,3,330
2026-05-11,11,9,2,7,2,1,21,21,2,2,140,2,160,1,110
2026-05-11,11,10,2,7,2,1,21,21,2,4,270,4,180,1,100
2026-05-11,11,11,3,5,3,1,21,21,1,1,100,1,100,3,100
2026-05-11,11,12,3,5,3,1,21,21,1,1,120,1,100,2,180
2026-05-11,12,1,2,11,1,1,23,23,1,1,100,1,100,2,230
2026-05-11,12,2,1,11,1,1,23,23,1,1,220,1,190,3,150
2026-05-11,12,3,1,13,1,1,23,23,1,1,150,1,110,2,240
2026-05-11,12,4,2,7,1,1,22,23,1,1,100,1,120,2,150
2026-05-11,12,5,1,7,1,1,22,23,1,1,100,1,100,3,200
2026-05-11,12,6,0,17,1,1,22,23,5,1,140,1,130,6,100
2026-05-11,12,7,0,17,1,1,22,23,1,1,150,1,100,3,100
2026-05-11,12,8,1,7,1,1,21,23,1,1,120,1,100,6,270
2026-05-11,12,9,,,,,,,,,,,,,
2026-05-11,12,10,,,,,,,,,,,,,
2026-05-11,12,11,,,,,,,,,,,,,
2026-05-11,12,12,,,,,,,,,,,,,
2026-05-11,14,1,2,11,2,1,19,17,1,1,100,1,120,2,200
2026-05-11,14,2,2,11,2,1,20,17,2,2,230,2,120,1,120
2026-05-11,14,3,2,11,2,1,20,17,1,1,100,1,100,4,270
2026-05-11,14,4,3,11,3,1,20,17,1,1,230,1,120,2,180
2026-05-11,14,5,3,11,3,1,20,17,2,2,210,2,240,1,320
2026-05-11,14,6,3,11,3,1,20,17,3,3,340,3,190,6,1020
2026-05-11,14,7,3,11,3,1,20,17,1,1,220,1,260,2,310
2026-05-11,14,8,4,13,4,1,20,17,1,1,620,1,110,2,120
2026-05-11,14,9,4,13,4,1,21,17,3,2,180,2,140,5,220
2026-05-11,14,10,4,13,4,1,21,17,1,1,110,1,100,2,150
2026-05-11,14,11,4,13,4,1,21,17,1,1,260,1,130,5,100
2026-05-11,14,12,4,13,4,1,21,17,1,1,270,1,150,2,170
2026-05-11,16,1,3,13,3,1,18,18,4,3,270,3,110,5,390
2026-05-11,16,2,3,11,3,1,19,18,1,1,140,1,110,2,210
2026-05-11,16,3,4,13,3,1,20,18,1,1,600,1,110,2,110
2026-05-11,16,4,3,13,3,1,20,18,4,4,450,4,130,6,620
2026-05-11,16,5,3,13,3,1,20,18,2,4,1170,4,210,3,220
2026-05-11,16,6,3,13,3,1,20,18,3,4,130,4,160,5,250
2026-05-11,16,7,3,13,3,1,20,18,3,3,850,3,480,4,390
2026-05-11,16,8,4,13,3,1,20,18,2,2,450,2,240,1,100
2026-05-11,16,9,3,13,3,1,21,18,1,1,150,1,100,3,130
2026-05-11,16,10,4,11,3,1,21,18,2,2,130,2,130,3,470
2026-05-11,16,11,4,13,3,1,21,18,1,1,150,1,100,2,240
2026-05-11,16,12,2,13,3,1,21,18,1,1,140,1,100,2,190
2026-05-11,20,1,4,6,4,1,23,21,2,4,330,4,100,1,100
2026-05-11,20,2,3,6,3,1,23,21,1,1,840,1,530,2,200
2026-05-11,20,3,3,6,3,1,23,21,1,1,100,1,150,6,310
2026-05-11,20,4,4,6,4,1,22,21,3,6,370,6,240,3,170
2026-05-11,20,5,4,6,4,1,22,21,1,1,120,1,100,2,100
2026-05-11,20,6,3,6,3,1,22,21,1,1,120,1,100,4,420
2026-05-11,20,7,3,6,3,1,22,21,2,2,150,2,210,1,100
2026-05-11,20,8,2,6,2,1,22,21,1,1,130,1,100,2,100
2026-05-11,20,9,,,,,,,,,,,,,
2026-05-11,20,10,,,,,,,,,,,,,
2026-05-11,20,11,,,,,,,,,,,,,
2026-05-11,20,12,,,,,,,,,,,,,
2026-05-11,22,1,3,10,3,1,20,20,1,1,100,1,100,3,280
2026-05-11,22,2,3,10,3,1,20,20,1,1,130,1,150,2,200
2026-05-11,22,3,3,10,3,1,20,20,1,1,150,1,110,3,110
2026-05-11,22,4,3,10,3,1,20,20,3,2,520,2,200,4,240
2026-05-11,22,5,3,10,3,1,20,20,1,1,160,1,100,3,120
2026-05-11,22,6,3,10,3,1,20,20,2,3,210,3,130,2,230
2026-05-11,22,7,3,10,3,1,20,20,1,1,150,1,100,5,120
2026-05-11,22,8,3,10,3,1,20,20,1,1,130,1,100,2,100
2026-05-11,22,9,3,10,3,1,20,20,3,2,120,2,100,5,130
2026-05-11,22,10,3,10,3,1,20,20,3,2,370,2,150,1,110
2026-05-11,22,11,3,10,3,1,20,20,1,1,100,1,100,3,210
2026-05-11,22,12,3,10,3,1,20,20,1,1,120,1,100,2,150
2026-05-11,23,1,3,14,3,1,18,21,1,1,130,1,110,3,280
2026-05-11,23,2,3,14,3,1,20,21,1,1,120,1,100,2,120
2026-05-11,23,3,4,14,4,1,21,21,1,1,130,1,130,3,150
2026-05-11,23,4,4,14,4,1,21,21,1,1,310,1,100,3,110
2026-05-11,23,5,4,14,4,1,21,21,1,1,110,1,100,5,240
2026-05-11,23,6,5,14,5,1,22,21,4,4,1040,4,150,3,150
2026-05-11,23,7,4,14,4,1,22,21,2,2,270,2,280,5,450
2026-05-11,23,8,5,14,5,1,23,21,3,4,190,4,100,2,110
2026-05-11,23,9,3,14,3,1,23,21,1,1,160,1,130,2,130
2026-05-11,23,10,6,4,6,1,22,21,5,2,230,2,120,4,150
2026-05-11,23,11,5,4,5,1,22,21,4,5,430,5,190,1,100
2026-05-11,23,12,5,4,5,1,22,21,1,1,100,1,100,3,160
2026-05-11,24,1,2,3,1,1,24,21,3,4,500,4,140,3,180
2026-05-11,24,2,2,3,1,1,24,21,1,1,160,1,110,2,250
2026-05-11,24,3,2,7,1,1,23,21,3,2,510,2,410,4,490
2026-05-11,24,4,2,7,1,1,22,21,3,4,650,4,370,6,370
2026-05-11,24,5,2,7,1,1,22,21,4,3,310,3,100,1,110
2026-05-11,24,6,1,7,1,1,23,21,1,1,100,1,100,2,130
2026-05-11,24,7,2,7,1,1,23,21,1,1,100,1,100,3,140
2026-05-11,24,8,2,5,1,1,22,21,1,1,110,1,130,6,900
2026-05-11,24,9,1,9,1,1,22,21,1,1,160,1,100,6,100
2026-05-11,24,10,,,,,,,,,,,,,
2026-05-11,24,11,,,,,,,,,,,,,
2026-05-11,24,12,,,,,,,,,,,,,
2026-05-12,1,1,5,10,4,1,22,16,1,1,270,1,130,3,260
2026-05-12,1,2,5,12,4,1,22,16,4,5,820,5,400,4,300
2026-05-12,1,3,4,10,3,1,22,16,1,1,1140,1,220,5,160
2026-05-12,1,4,4,10,3,1,22,16,1,1,200,1,210,2,360
2026-05-12,1,5,3,10,2,1,22,16,1,1,190,1,120,4,120
2026-05-12,1,6,5,10,4,2,22,16,1,1,110,1,170,2,270
2026-05-12,1,7,3,10,2,2,21,16,1,1,130,1,120,4,210
2026-05-12,1,8,5,10,4,2,21,16,4,5,470,5,180,4,300
2026-05-12,1,9,5,10,4,2,20,16,1,1,110,1,120,3,220
2026-05-12,1,10,5,12,4,2,20,16,1,1,100,1,100,5,400
2026-05-12,1,11,3,10,2,2,19,16,1,1,130,1,100,2,120
2026-05-12,1,12,3,10,2,2,19,16,4,5,580,5,150,1,100
2026-05-12,3,1,3,4,5,1,23,20,1,1,230,1,130,3,190
2026-05-12,3,2,3,4,5,1,24,20,1,1,100,1,100,3,120
2026-05-12,3,3,4,4,5,1,24,20,3,4,950,4,680,2,260
2026-05-12,3,4,5,4,5,1,25,20,1,1,120,1,110,4,460
2026-05-12,3,5,3,4,5,1,25,20,1,1,200,1,170,6,930
2026-05-12,3,6,4,4,5,1,25,20,3,2,680,2,1510,3,950
2026-05-12,3,7,4,4,5,1,25,20,4,5,400,5,3720,2,1110
2026-05-12,3,8,6,4,5,1,25,20,1,1,140,1,100,5,280
2026-05-12,3,9,6,4,5,1,24,20,5,4,550,4,330,1,100
2026-05-12,3,10,6,4,5,1,24,20,1,1,150,1,110,3,210
2026-05-12,3,11,6,4,5,1,23,20,3,3,600,3,260,5,290
2026-05-12,3,12,6,4,5,1,23,20,2,2,580,2,350,1,140
2026-05-12,4,1,3,3,3,1,23,21,3,3,200,3,140,1,310
2026-05-12,4,2,1,3,3,1,23,21,1,1,100,1,100,3,130
2026-05-12,4,3,1,3,3,1,23,21,2,6,1410,6,310,1,110
2026-05-12,4,4,1,1,3,1,23,21,3,2,690,2,180,5,590
2026-05-12,4,5,3,5,3,1,24,21,4,4,570,4,370,3,490
2026-05-12,4,6,4,5,3,1,25,21,1,1,340,1,300,5,150
2026-05-12,4,7,3,5,3,1,24,21,1,1,210,1,100,2,140
2026-05-12,4,8,4,5,3,1,24,21,1,1,240,1,110,4,100
2026-05-12,4,9,4,5,3,1,24,21,1,1,110,1,170,2,150
2026-05-12,4,10,5,5,3,1,23,21,3,3,480,3,270,2,110
2026-05-12,4,11,4,5,3,1,22,21,1,1,180,1,100,4,110
2026-05-12,4,12,4,5,3,2,22,21,4,5,900,5,120,1,100
2026-05-12,7,1,4,9,2,1,20,16,2,2,220,2,130,4,160
2026-05-12,7,2,3,13,1,1,20,16,1,1,310,1,170,5,190
2026-05-12,7,3,2,9,1,1,20,16,1,1,270,1,140,3,220
2026-05-12,7,4,2,9,1,1,20,16,5,3,900,3,230,1,100
2026-05-12,7,5,2,9,1,1,20,16,1,1,140,1,100,3,100
2026-05-12,7,6,2,13,1,1,20,16,3,5,410,5,140,2,180
2026-05-12,7,7,2,9,1,1,20,16,1,1,110,1,100,4,120
2026-05-12,7,8,2,9,1,1,19,16,4,5,1380,5,200,2,150
2026-05-12,7,9,2,9,1,1,19,16,1,1,270,1,100,2,110
2026-05-12,7,10,2,9,1,1,19,16,1,1,130,1,100,2,240
2026-05-12,7,11,2,9,1,1,19,16,4,3,410,3,200,1,100
2026-05-12,7,12,2,7,1,1,19,16,1,1,120,1,100,3,180
2026-05-12,8,1,3,7,1,1,20,21,1,1,100,1,100,2,160
2026-05-12,8,2,2,9,1,1,20,21,3,3,120,3,100,4,180
2026-05-12,8,3,3,9,1,1,20,22,3,3,300,3,130,5,120
2026-05-12,8,4,3,9,1,1,20,22,4,5,140,5,240,6,380
2026-05-12,8,5,3,9,1,1,20,22,3,4,670,4,130,6,170
2026-05-12,8,6,3,9,1,1,20,22,1,1,130,1,310,4,190
2026-05-12,8,7,4,9,2,1,20,22,3,4,690,4,110,1,100
2026-05-12,8,8,3,9,1,1,21,22,3,5,360,5,160,2,110
2026-05-12,8,9,3,9,1,1,21,23,1,1,130,1,120,2,150
2026-05-12,8,10,2,9,1,1,21,22,4,3,520,3,610,1,250
2026-05-12,8,11,2,9,1,1,21,22,1,1,350,1,170,5,170
2026-05-12,8,12,2,9,1,1,21,22,1,1,110,1,100,3,100
2026-05-12,9,1,3,6,2,1,21,21,1,1,160,1,100,2,110
2026-05-12,9,2,3,6,2,1,21,21,3,6,210,6,130,5,240
2026-05-12,9,3,3,6,2,1,22,21,5,1,120,1,100,2,900
2026-05-12,9,4,4,6,2,1,23,21,3,4,290,4,150,1,130
2026-05-12,9,5,3,6,2,1,23,21,1,1,110,1,110,3,160
2026-05-12,9,6,3,6,2,1,24,21,1,1,260,1,220,6,190
2026-05-12,9,7,3,4,2,1,24,21,4,3,320,3,100,2,140
2026-05-12,9,8,3,4,2,1,24,21,2,3,300,3,150,1,140
2026-05-12,9,9,3,6,2,1,23,22,2,2,460,2,310,1,100
2026-05-12,9,10,3,6,2,1,23,22,1,1,120,1,110,4,350
2026-05-12,9,11,3,6,2,1,23,22,1,1,100,1,110,3,140
2026-05-12,9,12,3,6,2,1,23,22,1,1,150,1,100,2,120
2026-05-12,11,1,2,7,2,1,21,21,5,1,170,1,190,4,360
2026-05-12,11,2,3,7,3,1,20,22,4,5,1610,5,840,1,120
2026-05-12,11,3,3,7,3,1,21,22,3,4,400,4,100,5,120
2026-05-12,11,4,1,7,1,1,21,22,1,1,270,1,120,2,180
2026-05-12,11,5,2,7,2,1,21,22,3,3,150,3,130,1,160
2026-05-12,11,6,1,9,1,1,21,22,2,4,1220,4,120,2,220
2026-05-12,11,7,2,9,2,1,22,22,1,1,110,1,100,2,230
2026-05-12,11,8,2,7,2,1,23,22,1,1,840,1,850,2,260
2026-05-12,11,9,2,7,2,1,22,22,4,3,660,3,150,2,100
2026-05-12,11,10,4,5,4,1,21,22,1,1,100,1,110,2,120
2026-05-12,11,11,4,7,4,1,22,22,1,1,130,1,100,2,150
2026-05-12,11,12,3,7,4,1,22,22,1,1,100,1,110,5,310
2026-05-12,12,1,2,11,1,1,24,23,1,1,180,1,130,2,280
2026-05-12,12,2,4,13,2,1,24,23,5,1,100,1,110,5,280
2026-05-12,12,3,3,11,1,1,23,23,1,1,140,1,120,2,310
2026-05-12,12,4,2,11,1,1,23,23,1,1,170,1,120,3,230
2026-05-12,12,5,2,11,1,1,23,23,1,1,100,1,110,5,150
2026-05-12,12,6,2,11,1,1,22,23,1,1,100,1,130,4,280
2026-05-12,12,7,0,17,1,1,22,23,1,1,100,1,100,3,150
2026-05-12,12,8,2,13,1,1,21,23,1,1,180,1,120,2,180
2026-05-12,12,9,1,11,1,1,21,23,1,1,110,1,130,2,420
2026-05-12,12,10,0,17,1,1,21,23,1,1,100,1,110,2,380
2026-05-12,12,11,1,7,1,1,21,23,1,1,100,1,100,4,130
2026-05-12,12,12,0,17,1,1,21,23,1,1,160,1,110,3,150
2026-05-12,14,1,1,11,1,2,21,18,1,1,100,1,100,3,240
2026-05-12,14,2,1,11,1,2,21,18,2,2,990,2,280,4,120
2026-05-12,14,3,0,17,1,2,21,18,2,2,1200,2,170,1,100
2026-05-12,14,4,1,13,1,2,21,18,1,1,100,1,150,5,330
2026-05-12,14,5,1,11,1,2,22,18,3,3,960,3,150,2,420
2026-05-12,14,6,1,13,1,2,22,18,1,1,180,1,130,3,180
2026-05-12,14,7,2,11,2,2,22,18,1,1,120,1,100,6,140
2026-05-12,14,8,2,11,2,1,22,18,4,5,630,5,210,2,320
2026-05-12,14,9,2,11,2,1,22,18,4,6,1080,6,420,1,110
2026-05-12,14,10,2,13,2,1,22,18,1,1,130,1,100,3,130
2026-05-12,14,11,3,11,3,1,22,18,1,1,100,1,100,2,100
2026-05-12,14,12,3,11,3,1,22,18,1,1,130,1,110,6,130
2026-05-12,16,1,1,11,1,1,20,19,1,1,100,1,100,6,390
2026-05-12,16,2,1,11,1,1,20,19,3,2,470,2,330,3,400
2026-05-12,16,3,1,11,1,1,21,19,3,3,1400,3,190,4,110
2026-05-12,16,4,2,13,3,1,21,19,5,4,250,4,110,2,120
2026-05-12,16,5,3,13,3,1,21,19,4,5,780,5,340,6,270
2026-05-12,16,6,3,13,3,1,21,19,3,4,270,4,250,5,450
2026-05-12,16,7,3,11,3,1,21,19,2,2,760,2,190,3,230
2026-05-12,16,8,4,13,3,1,21,19,4,5,820,5,260,1,320
2026-05-12,16,9,2,13,3,1,21,19,1,1,170,1,100,2,210
2026-05-12,16,10,2,13,3,1,21,19,4,3,100,3,100,1,100
2026-05-12,16,11,2,13,3,2,21,19,2,2,270,2,170,5,150
2026-05-12,16,12,2,11,3,2,21,19,4,3,270,3,210,2,420
2026-05-12,18,1,1,9,1,1,20,19,1,1,130,1,100,2,200
2026-05-12,18,2,2,9,2,1,21,19,1,1,100,1,100,3,120
2026-05-12,18,3,3,7,3,1,21,19,1,1,100,1,100,2,210
2026-05-12,18,4,2,7,2,1,21,19,1,1,100,1,100,3,130
2026-05-12,18,5,2,9,2,1,22,19,1,1,160,1,160,3,150
2026-05-12,18,6,2,9,2,1,23,19,1,1,130,1,100,6,230
2026-05-12,18,7,2,7,2,1,23,19,1,1,190,1,110,3,130
2026-05-12,18,8,2,7,2,1,22,19,2,2,100,2,100,1,110
2026-05-12,18,9,2,7,2,1,22,19,1,1,130,1,100,4,110
2026-05-12,18,10,1,7,1,2,22,19,4,5,5250,5,430,1,150
2026-05-12,18,11,2,7,2,2,22,19,1,1,120,1,140,6,320
2026-05-12,18,12,2,7,2,2,22,20,1,1,130,1,110,2,140
2026-05-12,20,1,3,6,3,1,23,21,3,2,220,2,240,4,190
2026-05-12,20,2,3,6,3,1,23,21,2,2,270,2,120,1,180
2026-05-12,20,3,2,6,2,1,23,21,2,3,420,3,250,4,210
2026-05-12,20,4,2,6,2,1,22,21,2,2,510,2,220,1,100
2026-05-12,20,5,2,8,2,1,23,21,1,1,210,1,100,2,100
2026-05-12,20,6,1,2,1,1,22,21,5,2,410,2,130,1,120
2026-05-12,20,7,3,16,3,1,21,21,1,1,110,1,100,2,200
2026-05-12,20,8,3,16,3,1,20,21,1,1,150,1,220,5,190
2026-05-12,20,9,1,2,1,1,20,21,1,1,120,1,140,3,150
2026-05-12,20,10,1,2,1,1,20,21,5,2,2100,2,300,5,1040
2026-05-12,20,11,2,4,2,1,20,21,2,2,500,2,160,3,240
2026-05-12,20,12,2,4,2,1,20,21,4,3,980,3,150,1,110
2026-05-12,22,1,3,2,3,2,24,20,1,1,150,1,150,6,390
2026-05-12,22,2,3,2,3,2,24,20,1,1,150,1,100,4,750
2026-05-12,22,3,3,4,3,2,24,20,2,2,640,2,150,1,100
2026-05-12,22,4,3,8,3,2,23,20,1,1,150,1,150,4,170
2026-05-12,22,5,3,8,3,1,22,20,2,2,500,2,950,6,250
2026-05-12,22,6,3,10,3,1,22,20,1,1,150,1,120,2,110
2026-05-12,22,7,3,10,3,1,21,20,1,1,130,1,100,2,220
2026-05-12,22,8,3,10,3,1,21,20,1,1,120,1,100,2,100
2026-05-12,22,9,3,10,3,1,21,20,3,3,350,3,180,4,370
2026-05-12,22,10,3,10,3,1,21,20,1,1,160,1,100,3,120
2026-05-12,22,11,3,10,3,1,20,20,1,1,100,1,100,3,170
2026-05-12,22,12,3,10,3,1,20,20,1,1,110,1,100,5,290
2026-05-12,23,1,1,2,1,1,21,21,1,1,120,1,100,6,230
2026-05-12,23,2,1,16,1,1,21,21,4,3,960,3,240,1,130
2026-05-12,23,3,3,14,3,1,21,21,1,1,130,1,120,6,350
2026-05-12,23,4,2,12,2,2,22,21,4,3,180,3,100,1,120
2026-05-12,23,5,3,14,3,2,22,21,1,1,110,1,110,3,120
2026-05-12,23,6,4,16,4,2,22,21,1,1,250,1,160,2,180
2026-05-12,23,7,4,16,4,2,23,21,2,3,220,3,180,6,110
2026-05-12,23,8,4,16,4,2,23,21,2,2,230,2,120,1,120
2026-05-12,23,9,4,16,4,2,22,21,4,4,1580,4,230,2,110
2026-05-12,23,10,4,12,4,2,22,21,2,2,350,2,100,3,120
2026-05-12,23,11,4,14,4,2,23,21,5,6,7230,1,650,,
2026-05-12,23,12,2,2,2,1,24,21,1,1,140,1,100,4,180
2026-05-13,1,1,4,6,3,2,18,17,1,1,170,1,150,3,190
2026-05-13,1,2,3,4,2,3,16,16,3,3,140,3,110,2,170
2026-05-13,1,3,2,4,1,2,16,16,4,3,600,3,150,4,190
2026-05-13,1,4,2,4,1,2,16,16,2,2,170,2,140,3,240
2026-05-13,1,5,2,6,1,3,16,16,3,3,530,3,130,2,280
2026-05-13,1,6,1,6,1,2,15,16,4,4,950,4,160,1,100
2026-05-13,1,7,0,17,0,2,15,16,3,3,350,3,100,1,100
2026-05-13,1,8,1,2,1,2,15,16,3,5,620,5,110,1,100
2026-05-13,1,9,3,4,2,2,15,16,3,4,810,4,120,3,200
2026-05-13,1,10,3,4,2,2,15,16,2,2,350,2,110,1,120
2026-05-13,1,11,3,4,2,2,15,16,2,2,510,2,170,1,100
2026-05-13,1,12,2,4,1,2,14,16,1,1,110,1,110,5,450
2026-05-13,3,1,3,6,5,1,24,20,3,3,940,3,490,1,370
2026-05-13,3,2,4,6,5,1,24,20,4,3,290,3,120,1,110
2026-05-13,3,3,4,6,5,1,24,20,5,3,550,3,190,1,100
2026-05-13,3,4,5,6,5,1,24,20,1,1,270,1,110,2,140
2026-05-13,3,5,4,4,5,1,25,20,1,1,230,1,100,2,340
2026-05-13,3,6,4,6,5,1,26,20,2,2,530,2,100,5,270
2026-05-13,3,7,4,4,5,1,26,20,6,3,250,3,200,2,210
2026-05-13,3,8,8,4,5,1,26,20,6,3,780,3,260,4,200
2026-05-13,3,9,6,4,5,1,25,20,3,5,1590,5,810,1,140
2026-05-13,3,10,6,4,10,1,24,20,1,1,170,1,170,2,180
2026-05-13,3,11,5,4,5,1,24,20,4,6,3170,6,1820,5,1380
2026-05-13,3,12,5,4,5,1,23,20,1,1,120,1,100,6,300
2026-05-13,4,1,3,5,3,1,25,21,1,1,180,1,160,3,100
2026-05-13,4,2,2,5,3,1,25,21,1,1,100,1,100,3,230
2026-05-13,4,3,3,5,3,1,25,21,5,4,710,4,180,6,220
2026-05-13,4,4,4,3,3,1,25,21,2,3,220,3,240,5,650
2026-05-13,4,5,2,3,3,1,25,21,2,3,520,3,270,4,320
2026-05-13,4,6,3,5,3,1,26,21,2,4,200,4,100,2,150
2026-05-13,4,7,4,5,3,1,26,21,1,1,160,1,120,2,270
2026-05-13,4,8,4,5,3,1,25,21,3,4,130,4,100,3,100
2026-05-13,4,9,4,5,3,1,25,21,4,4,1260,4,440,2,130
2026-05-13,4,10,4,5,3,1,25,21,4,5,320,5,100,1,100
2026-05-13,4,11,2,5,3,2,24,21,1,1,180,1,120,3,300
2026-05-13,4,12,7,13,4,2,23,21,1,1,120,1,120,5,950
2026-05-13,7,1,2,9,1,1,23,16,4,3,940,3,1000,2,770
2026-05-13,7,2,2,9,1,1,23,16,1,1,120,1,100,5,640
2026-05-13,7,3,3,9,1,1,22,16,1,1,460,1,190,3,130
2026-05-13,7,4,2,5,1,3,22,16,1,1,140,1,100,2,170
2026-05-13,7,5,2,5,1,3,17,16,1,1,220,1,130,4,320
2026-05-13,7,6,4,5,2,3,17,16,1,1,200,1,260,2,220
2026-05-13,7,7,4,5,2,3,17,16,1,1,110,1,100,5,460
2026-05-13,7,8,2,1,1,3,17,16,1,1,360,1,120,4,100
2026-05-13,7,9,1,5,1,3,17,16,1,1,160,1,150,4,180
2026-05-13,7,10,2,13,1,2,18,16,3,4,330,4,260,3,360
2026-05-13,7,11,2,15,1,2,17,16,4,5,640,5,330,6,470
2026-05-13,7,12,2,15,1,2,16,16,4,3,700,3,190,4,230
2026-05-13,8,1,2,11,1,1,19,22,1,1,100,1,100,3,150
2026-05-13,8,2,3,11,1,1,19,22,1,1,120,1,140,6,210
2026-05-13,8,3,2,13,1,1,21,22,1,1,210,1,180,3,160
2026-05-13,8,4,2,13,1,1,22,23,2,4,750,4,280,1,250
2026-05-13,8,5,3,11,1,1,22,23,4,3,1090,3,590,6,410
2026-05-13,8,6,2,11,1,1,22,23,1,1,120,1,100,2,120
2026-05-13,8,7,2,7,1,1,22,23,3,4,170,4,140,1,160
2026-05-13,8,8,3,7,1,1,21,23,4,2,190,2,130,1,290
2026-05-13,8,9,3,7,1,1,21,23,1,1,160,1,140,3,170
2026-05-13,8,10,2,7,1,1,23,23,1,1,150,1,100,2,130
2026-05-13,8,11,2,7,1,1,23,23,1,1,110,1,110,2,120
2026-05-13,8,12,2,7,1,1,23,23,1,1,100,1,100,2,190
2026-05-13,9,1,3,6,2,1,21,22,4,3,2080,3,370,1,100
2026-05-13,9,2,2,6,1,1,22,22,4,3,170,3,150,1,120
2026-05-13,9,3,3,6,2,1,22,22,1,1,150,1,100,3,240
2026-05-13,9,4,3,6,2,1,23,22,4,3,560,3,110,2,250
2026-05-13,9,5,2,6,1,1,23,22,1,1,170,1,100,2,130
2026-05-13,9,6,2,6,1,1,24,22,1,1,120,1,110,3,170
2026-05-13,9,7,3,6,2,1,24,22,3,4,490,4,180,3,130
2026-05-13,9,8,3,6,2,1,24,22,3,4,450,4,280,3,330
2026-05-13,9,9,3,6,2,1,25,22,1,1,120,1,110,2,170
2026-05-13,9,10,3,6,2,1,25,22,1,1,100,1,100,2,180
2026-05-13,9,11,3,6,2,1,24,22,1,1,160,1,130,2,120
2026-05-13,9,12,2,6,1,1,24,22,4,3,420,3,160,2,190
2026-05-13,11,1,2,7,2,1,20,22,3,2,210,2,110,3,180
2026-05-13,11,2,3,7,3,1,20,22,1,1,210,1,210,2,240
2026-05-13,11,3,4,7,3,1,20,22,1,1,180,1,200,3,360
2026-05-13,11,4,2,7,2,1,21,22,3,3,200,3,260,,
2026-05-13,11,5,3,7,3,1,21,22,3,3,140,3,170,5,220
2026-05-13,11,6,3,7,3,1,21,22,4,3,2360,3,360,1,210
2026-05-13,11,7,2,5,2,3,21,22,1,1,390,1,160,3,220
2026-05-13,11,8,0,17,1,3,19,22,3,4,240,4,110,1,100
2026-05-13,11,9,0,17,1,2,19,22,1,1,110,1,130,2,220
2026-05-13,11,10,0,17,1,1,20,22,1,1,190,1,130,3,270
2026-05-13,11,11,1,11,1,1,21,22,5,4,310,4,240,1,100
2026-05-13,11,12,1,5,1,1,21,22,1,1,120,1,100,2,180
2026-05-13,12,1,0,17,1,1,25,24,5,2,250,2,110,1,120
2026-05-13,12,2,0,17,1,1,26,24,4,2,420,2,120,1,200
2026-05-13,12,3,0,17,1,1,25,24,1,1,350,1,130,4,170
2026-05-13,12,4,0,17,1,1,25,24,2,2,210,2,130,3,170
2026-05-13,12,5,0,17,1,1,25,24,3,4,2300,4,460,6,650
2026-05-13,12,6,2,5,1,1,25,24,1,1,770,1,120,3,140
2026-05-13,12,7,2,7,1,1,24,24,2,2,700,2,520,4,590
2026-05-13,12,8,1,11,1,1,23,24,1,1,120,1,130,3,220
2026-05-13,12,9,1,11,1,1,22,24,5,2,340,2,260,3,720
2026-05-13,12,10,0,17,1,1,22,24,1,1,120,1,110,2,160
2026-05-13,12,11,0,17,1,1,22,24,1,1,120,1,100,3,280
2026-05-13,12,12,0,17,1,1,22,24,4,4,770,4,520,5,440
2026-05-13,14,1,0,17,1,1,21,19,4,3,740,3,180,1,100
2026-05-13,14,2,0,17,1,1,21,19,2,2,300,2,140,3,170
2026-05-13,14,3,0,17,1,1,22,19,1,1,180,1,120,3,160
2026-05-13,14,4,1,7,1,1,21,19,1,1,180,1,200,3,640
2026-05-13,14,5,2,7,2,1,21,19,4,6,2600,6,730,1,120
