racer_id,wind_band,races,wins,win_rate,low_sample
5206,2-3,138,15,0.1087,0
5206,4-5,38,2,0.0526,0
5206,6+,24,1,0.0417,0
5207,0-1,65,7,0.1077,0
5207,2-3,120,19,0.1583,0
5207,4-5,51,6,0.1176,0
5207,6+,17,3,0.1765,0
5208,0-1,74,7,0.0946,0
5208,2-3,121,11,0.0909,0
5208,4-5,41,3,0.0732,0
5208,6+,32,3,0.0938,0
5209,0-1,50,1,0.02,0
5209,2-3,74,2,0.027,0
5209,4-5,48,0,0.0,0
5209,6+,17,1,0.0588,0
5210,0-1,71,4,0.0563,0
5210,2-3,123,25,0.2033,0
5210,4-5,48,5,0.1042,0
5210,6+,18,4,0.2222,0
5211,0-1,70,2,0.0286,0
5211,2-3,113,2,0.0177,0
5211,4-5,54,2,0.037,0
5211,6+,21,1,0.0476,0
5212,0-1,64,17,0.2656,0
5212,2-3,146,24,0.1644,0
5212,4-5,73,12,0.1644,0
5212,6+,41,9,0.2195,0
5213,0-1,80,14,0.175,0
5213,2-3,171,28,0.1637,0
5213,4-5,53,8,0.1509,0
5213,6+,10,1,0.1,0
5214,0-1,49,4,0.0816,0
5214,2-3,137,21,0.1533,0
5214,4-5,86,8,0.093,0
5214,6+,19,4,0.2105,0
5215,0-1,3,0,0.0,1
5215,2-3,8,1,0.125,1
5215,4-5,6,0,0.0,1
5215,6+,1,1,1.0,1
5216,0-1,125,21,0.168,0
5216,2-3,169,44,0.2604,0
5216,4-5,75,24,0.32,0
5216,6+,21,6,0.2857,0
5217,0-1,83,20,0.241,0
5217,2-3,157,36,0.2293,0
5217,4-5,65,16,0.2462,0
5217,6+,12,2,0.1667,0
5218,0-1,69,25,0.3623,0
5218,2-3,155,25,0.1613,0
5218,4-5,58,17,0.2931,0
5218,6+,30,7,0.2333,0
5219,0-1,46,7,0.1522,0
5219,2-3,113,20,0.177,0
5219,4-5,53,11,0.2075,0
5219,6+,11,1,0.0909,0
5220,0-1,121,31,0.2562,0
5220,2-3,159,43,0.2704,0
5220,4-5,66,24,0.3636,0
5220,6+,25,5,0.2,0
5221,0-1,119,33,0.2773,0
5221,2-3,135,32,0.237,0
5221,4-5,70,24,0.3429,0
5221,6+,31,12,0.3871,0
5222,0-1,79,18,0.2278,0
5222,2-3,171,42,0.2456,0
5222,4-5,86,14,0.1628,0
5222,6+,18,5,0.2778,0
5223,0-1,73,7,0.0959,0
5223,2-3,132,17,0.1288,0
5223,4-5,94,12,0.1277,0
5223,6+,29,1,0.0345,0
5224,0-1,80,17,0.2125,0
5224,2-3,174,48,0.2759,0
5224,4-5,60,14,0.2333,0
5224,6+,34,13,0.3824,0
5226,0-1,83,19,0.2289,0
5226,2-3,118,28,0.2373,0
5226,4-5,49,14,0.2857,0
5226,6+,18,3,0.1667,0
5227,0-1,14,0,0.0,0
5227,2-3,20,0,0.0,0
5227,4-5,15,2,0.1333,0
5227,6+,3,0,0.0,1
5228,0-1,59,15,0.2542,0
5228,2-3,112,28,0.25,0
5228,4-5,40,5,0.125,0
5228,6+,14,4,0.2857,0
5229,0-1,91,22,0.2418,0
5229,2-3,157,37,0.2357,0
5229,4-5,86,8,0.093,0
5229,6+,17,2,0.1176,0
5230,0-1,45,6,0.1333,0
5230,2-3,126,18,0.1429,0
5230,4-5,57,3,0.0526,0
5230,6+,13,0,0.0,0
5231,0-1,61,12,0.1967,0
5231,2-3,126,19,0.1508,0
5231,4-5,49,12,0.2449,0
5231,6+,14,2,0.1429,0
5232,0-1,54,6,0.1111,0
5232,2-3,148,21,0.1419,0
5232,4-5,58,7,0.1207,0
5232,6+,13,0,0.0,0
5234,0-1,109,24,0.2202,0
5234,2-3,158,50,0.3165,0
5234,4-5,61,15,0.2459,0
5234,6+,23,4,0.1739,0
5235,0-1,52,2,0.0385,0
5235,2-3,84,3,0.0357,0
5235,4-5,35,5,0.1429,0
5235,6+,2,0,0.0,1
5236,0-1,70,2,0.0286,0
5236,2-3,164,11,0.0671,0
5236,4-5,56,3,0.0536,0
5236,6+,29,1,0.0345,0
5237,0-1,47,6,0.1277,0
5237,2-3,98,8,0.0816,0
5237,4-5,48,6,0.125,0
5237,6+,11,0,0.0,0
5238,0-1,79,28,0.3544,0
5238,2-3,163,36,0.2209,0
5238,4-5,74,16,0.2162,0
5238,6+,9,1,0.1111,1
5239,0-1,76,12,0.1579,0
5239,2-3,130,16,0.1231,0
5239,4-5,68,13,0.1912,0
5239,6+,17,2,0.1176,0
5240,0-1,65,9,0.1385,0
5240,2-3,111,8,0.0721,0
5240,4-5,61,6,0.0984,0
5240,6+,22,1,0.0455,0
5241,0-1,65,5,0.0769,0
5241,2-3,119,13,0.1092,0
5241,4-5,49,5,0.102,0
5241,6+,9,0,0.0,1
5242,0-1,78,6,0.0769,0
5242,2-3,109,7,0.0642,0
5242,4-5,48,2,0.0417,0
5242,6+,15,0,0.0,0
5243,0-1,85,18,0.2118,0
5243,2-3,130,23,0.1769,0
5243,4-5,66,13,0.197,0
5243,6+,21,4,0.1905,0
5244,0-1,46,1,0.0217,0
5244,2-3,122,10,0.082,0
5244,4-5,66,4,0.0606,0
5244,6+,19,2,0.1053,0
5245,0-1,71,10,0.1408,0
5245,2-3,106,17,0.1604,0
5245,4-5,56,7,0.125,0
5245,6+,23,1,0.0435,0
5246,0-1,73,8,0.1096,0
5246,2-3,124,16,0.129,0
5246,4-5,62,14,0.2258,0
5246,6+,18,3,0.1667,0
5247,0-1,92,2,0.0217,0
5247,2-3,119,8,0.0672,0
5247,4-5,66,4,0.0606,0
5247,6+,21,2,0.0952,0
5248,0-1,42,4,0.0952,0
5248,2-3,116,9,0.0776,0
5248,4-5,72,7,0.0972,0
5248,6+,23,1,0.0435,0
5249,0-1,57,3,0.0526,0
5249,2-3,145,20,0.1379,0
5249,4-5,61,7,0.1148,0
5249,6+,21,4,0.1905,0
5250,0-1,78,5,0.0641,0
5250,2-3,108,8,0.0741,0
5250,4-5,50,5,0.1,0
5250,6+,13,2,0.1538,0
5251,0-1,34,1,0.0294,0
5251,2-3,72,0,0.0,0
5251,4-5,27,0,0.0,0
5251,6+,9,0,0.0,1
5252,0-1,72,17,0.2361,0
5252,2-3,153,30,0.1961,0
5252,4-5,62,12,0.1935,0
5252,6+,32,6,0.1875,0
5253,0-1,39,4,0.1026,0
5253,2-3,83,8,0.0964,0
5253,4-5,36,6,0.1667,0
5253,6+,27,2,0.0741,0
5254,0-1,42,0,0.0,0
5254,2-3,116,5,0.0431,0
5254,4-5,42,4,0.0952,0
5254,6+,11,1,0.0909,0
5255,0-1,68,14,0.2059,0
5255,2-3,163,45,0.2761,0
5255,4-5,66,20,0.303,0
5255,6+,41,8,0.1951,0
5256,0-1,84,22,0.2619,0
5256,2-3,170,52,0.3059,0
5256,4-5,77,20,0.2597,0
5256,6+,20,6,0.3,0
5257,0-1,98,33,0.3367,0
5257,2-3,183,42,0.2295,0
5257,4-5,69,24,0.3478,0
5257,6+,47,8,0.1702,0
5258,0-1,60,6,0.1,0
5258,2-3,126,18,0.1429,0
5258,4-5,47,4,0.0851,0
5258,6+,20,1,0.05,0
5259,0-1,40,0,0.0,0
5259,2-3,90,6,0.0667,0
5259,4-5,54,2,0.037,0
5259,6+,29,2,0.069,0
5261,0-1,62,10,0.1613,0
5261,2-3,112,7,0.0625,0
5261,4-5,48,7,0.1458,0
5261,6+,21,1,0.0476,0
5262,0-1,53,2,0.0377,0
5262,2-3,132,9,0.0682,0
5262,4-5,47,1,0.0213,0
5262,6+,12,0,0.0,0
5263,0-1,49,4,0.0816,0
5263,2-3,115,7,0.0609,0
5263,4-5,73,4,0.0548,0
5263,6+,31,2,0.0645,0
5264,0-1,72,7,0.0972,0
5264,2-3,131,14,0.1069,0
5264,4-5,76,8,0.1053,0
5264,6+,23,2,0.087,0
5265,0-1,71,5,0.0704,0
5265,2-3,148,12,0.0811,0
5265,4-5,50,3,0.06,0
5265,6+,12,1,0.0833,0
5266,0-1,68,6,0.0882,0
5266,2-3,134,11,0.0821,0
5266,4-5,39,5,0.1282,0
5266,6+,29,2,0.069,0
5267,0-1,116,37,0.319,0
5267,2-3,150,51,0.34,0
5267,4-5,77,26,0.3377,0
5267,6+,15,6,0.4,0
5268,0-1,58,5,0.0862,0
5268,2-3,100,2,0.02,0
5268,4-5,46,4,0.087,0
5268,6+,23,0,0.0,0
5269,0-1,65,20,0.3077,0
5269,2-3,152,38,0.25,0
5269,4-5,65,20,0.3077,0
5269,6+,25,6,0.24,0
5270,0-1,62,8,0.129,0
5270,2-3,98,7,0.0714,0
5270,4-5,71,5,0.0704,0
5270,6+,29,3,0.1034,0
5271,0-1,78,2,0.0256,0
5271,2-3,98,9,0.0918,0
5271,4-5,44,4,0.0909,0
5271,6+,15,0,0.0,0
5272,0-1,85,11,0.1294,0
5272,2-3,103,11,0.1068,0
5272,4-5,49,6,0.1224,0
5272,6+,14,1,0.0714,0
5273,0-1,66,9,0.1364,0
5273,2-3,141,17,0.1206,0
5273,4-5,60,5,0.0833,0
5273,6+,32,3,0.0938,0
5274,0-1,44,4,0.0909,0
5274,2-3,116,24,0.2069,0
5274,4-5,54,9,0.1667,0
5274,6+,19,5,0.2632,0
5275,0-1,89,24,0.2697,0
5275,2-3,119,35,0.2941,0
5275,4-5,86,24,0.2791,0
5275,6+,30,7,0.2333,0
5276,0-1,87,9,0.1034,0
5276,2-3,147,21,0.1429,0
5276,4-5,45,4,0.0889,0
5276,6+,30,3,0.1,0
5277,0-1,75,12,0.16,0
5277,2-3,137,22,0.1606,0
5277,4-5,61,3,0.0492,0
5277,6+,16,3,0.1875,0
5278,0-1,95,42,0.4421,0
5278,2-3,143,49,0.3427,0
5278,4-5,70,20,0.2857,0
5278,6+,27,7,0.2593,0
5279,0-1,57,10,0.1754,0
5279,2-3,111,21,0.1892,0
5279,4-5,70,13,0.1857,0
5279,6+,43,13,0.3023,0
5280,0-1,98,27,0.2755,0
5280,2-3,170,43,0.2529,0
5280,4-5,70,21,0.3,0
5280,6+,22,6,0.2727,0
5281,0-1,85,27,0.3176,0
5281,2-3,131,34,0.2595,0
5281,4-5,52,13,0.25,0
5281,6+,15,0,0.0,0
5282,0-1,75,8,0.1067,0
5282,2-3,151,20,0.1325,0
5282,4-5,60,11,0.1833,0
5282,6+,22,2,0.0909,0
5283,0-1,43,1,0.0233,0
5283,2-3,83,3,0.0361,0
5283,4-5,37,4,0.1081,0
5283,6+,9,0,0.0,1
5284,0-1,54,1,0.0185,0
5284,2-3,109,6,0.055,0
5284,4-5,38,3,0.0789,0
5284,6+,12,1,0.0833,0
5285,0-1,59,4,0.0678,0
5285,2-3,118,3,0.0254,0
5285,4-5,74,4,0.0541,0
5285,6+,31,2,0.0645,0
5286,0-1,71,5,0.0704,0
5286,2-3,150,16,0.1067,0
5286,4-5,56,10,0.1786,0
5286,6+,27,2,0.0741,0
5287,0-1,67,2,0.0299,0
5287,2-3,107,4,0.0374,0
5287,4-5,43,4,0.093,0
5287,6+,12,0,0.0,0
5288,0-1,61,4,0.0656,0
5288,2-3,128,10,0.0781,0
5288,4-5,49,2,0.0408,0
5288,6+,15,2,0.1333,0
5289,0-1,78,13,0.1667,0
5289,2-3,161,23,0.1429,0
5289,4-5,61,9,0.1475,0
5289,6+,13,2,0.1538,0
5290,0-1,57,4,0.0702,0
5290,2-3,102,3,0.0294,0
5290,4-5,48,4,0.0833,0
5290,6+,22,1,0.0455,0
5291,0-1,63,4,0.0635,0
5291,2-3,152,5,0.0329,0
5291,4-5,62,1,0.0161,0
5291,6+,14,1,0.0714,0
5292,0-1,65,5,0.0769,0
5292,2-3,135,12,0.0889,0
5292,4-5,56,2,0.0357,0
5292,6+,30,0,0.0,0
5293,0-1,38,2,0.0526,0
5293,2-3,100,1,0.01,0
5293,4-5,43,2,0.0465,0
5293,6+,14,0,0.0,0
5294,0-1,60,6,0.1,0
5294,2-3,125,10,0.08,0
5294,4-5,74,7,0.0946,0
5294,6+,25,1,0.04,0
5295,0-1,59,6,0.1017,0
5295,2-3,107,12,0.1121,0
5295,4-5,48,4,0.0833,0
5295,6+,15,2,0.1333,0
5296,0-1,64,8,0.125,0
5296,2-3,130,14,0.1077,0
5296,4-5,62,5,0.0806,0
5296,6+,15,3,0.2,0
5297,0-1,67,2,0.0299,0
5297,2-3,128,7,0.0547,0
5297,4-5,48,3,0.0625,0
5297,6+,23,0,0.0,0
5298,0-1,99,30,0.303,0
5298,2-3,131,36,0.2748,0
5298,4-5,86,29,0.3372,0
5298,6+,41,8,0.1951,0
5299,0-1,54,11,0.2037,0
5299,2-3,139,19,0.1367,0
5299,4-5,77,18,0.2338,0
5299,6+,27,5,0.1852,0
5300,0-1,56,1,0.0179,0
5300,2-3,107,4,0.0374,0
5300,4-5,56,0,0.0,0
5300,6+,14,1,0.0714,0
5301,0-1,76,12,0.1579,0
5301,2-3,141,23,0.1631,0
5301,4-5,67,8,0.1194,0
5301,6+,22,1,0.0455,0
5302,0-1,79,7,0.0886,0
5302,2-3,97,2,0.0206,0
5302,4-5,35,3,0.0857,0
5302,6+,15,0,0.0,0
5303,0-1,50,5,0.1,0
5303,2-3,151,24,0.1589,0
5303,4-5,74,10,0.1351,0
5303,6+,24,5,0.2083,0
5304,0-1,34,0,0.0,0
5304,2-3,74,2,0.027,0
5304,4-5,48,0,0.0,0
5304,6+,21,1,0.0476,0
5305,0-1,34,0,0.0,0
5305,2-3,119,2,0.0168,0
5305,4-5,40,2,0.05,0
5305,6+,9,0,0.0,1
5306,0-1,60,1,0.0167,0
5306,2-3,107,2,0.0187,0
5306,4-5,48,2,0.0417,0
5306,6+,22,0,0.0,0
5307,0-1,66,7,0.1061,0
5307,2-3,116,13,0.1121,0
5307,4-5,73,10,0.137,0
5307,6+,29,3,0.1034,0
5308,0-1,70,4,0.0571,0
5308,2-3,134,10,0.0746,0
5308,4-5,60,2,0.0333,0
5308,6+,28,2,0.0714,0
5309,0-1,54,3,0.0556,0
5309,2-3,114,3,0.0263,0
5309,4-5,43,1,0.0233,0
5309,6+,13,1,0.0769,0
5310,0-1,52,2,0.0385,0
5310,2-3,102,6,0.0588,0
5310,4-5,45,5,0.1111,0
5310,6+,20,0,0.0,0
5311,0-1,81,9,0.1111,0
5311,2-3,144,27,0.1875,0
5311,4-5,60,8,0.1333,0
5311,6+,11,2,0.1818,0
5312,0-1,48,4,0.0833,0
5312,2-3,118,6,0.0508,0
5312,4-5,69,6,0.087,0
5312,6+,26,0,0.0,0
5313,0-1,68,6,0.0882,0
5313,2-3,100,5,0.05,0
5313,4-5,58,5,0.0862,0
5313,6+,22,1,0.0455,0
5314,0-1,51,4,0.0784,0
5314,2-3,118,1,0.0085,0
5314,4-5,44,2,0.0455,0
5314,6+,7,0,0.0,1
5315,0-1,63,2,0.0317,0
5315,2-3,90,3,0.0333,0
5315,4-5,52,2,0.0385,0
5315,6+,23,1,0.0435,0
5316,0-1,72,4,0.0556,0
5316,2-3,127,18,0.1417,0
5316,4-5,68,3,0.0441,0
5316,6+,18,4,0.2222,0
5317,0-1,73,6,0.0822,0
5317,2-3,165,9,0.0545,0
5317,4-5,66,8,0.1212,0
5317,6+,14,2,0.1429,0
5318,0-1,68,1,0.0147,0
5318,2-3,107,5,0.0467,0
5318,4-5,63,4,0.0635,0
5318,6+,16,0,0.0,0
5319,0-1,55,5,0.0909,0
5319,2-3,105,23,0.219,0
5319,4-5,54,9,0.1667,0
5319,6+,11,1,0.0909,0
5320,0-1,56,2,0.0357,0
5320,2-3,114,5,0.0439,0
5320,4-5,56,2,0.0357,0
5320,6+,15,0,0.0,0
5321,0-1,55,9,0.1636,0
5321,2-3,109,12,0.1101,0
5321,4-5,48,6,0.125,0
5321,6+,13,4,0.3077,0
5322,0-1,62,3,0.0484,0
5322,2-3,107,6,0.0561,0
5322,4-5,44,2,0.0455,0
5322,6+,26,0,0.0,0
5323,0-1,53,5,0.0943,0
5323,2-3,111,10,0.0901,0
5323,4-5,43,4,0.093,0
5323,6+,14,3,0.2143,0
5324,0-1,32,1,0.0312,0
5324,2-3,82,4,0.0488,0
5324,4-5,45,0,0.0,0
5324,6+,29,0,0.0,0
5325,0-1,92,9,0.0978,0
5325,2-3,123,9,0.0732,0
5325,4-5,55,10,0.1818,0
5325,6+,28,1,0.0357,0
5326,0-1,75,3,0.04,0
5326,2-3,167,17,0.1018,0
5326,4-5,71,9,0.1268,0
5326,6+,18,1,0.0556,0
5327,0-1,58,0,0.0,0
5327,2-3,96,0,0.0,0
5327,4-5,46,0,0.0,0
5327,6+,13,0,0.0,0
5328,0-1,60,1,0.0167,0
5328,2-3,105,9,0.0857,0
5328,4-5,50,4,0.08,0
5328,6+,20,2,0.1,0
5329,0-1,83,10,0.1205,0
5329,2-3,102,11,0.1078,0
5329,4-5,49,4,0.0816,0
5329,6+,12,2,0.1667,0
5330,0-1,89,27,0.3034,0
5330,2-3,139,41,0.295,0
5330,4-5,83,16,0.1928,0
5330,6+,28,6,0.2143,0
5331,0-1,80,11,0.1375,0
5331,2-3,94,18,0.1915,0
5331,4-5,44,7,0.1591,0
5331,6+,23,1,0.0435,0
5332,0-1,57,3,0.0526,0
5332,2-3,132,9,0.0682,0
5332,4-5,70,6,0.0857,0
5332,6+,28,2,0.0714,0
5333,0-1,46,5,0.1087,0
5333,2-3,98,10,0.102,0
5333,4-5,51,7,0.1373,0
5333,6+,25,1,0.04,0
5334,0-1,61,2,0.0328,0
5334,2-3,125,3,0.024,0
5334,4-5,58,3,0.0517,0
5334,6+,18,1,0.0556,0
5335,0-1,67,1,0.0149,0
5335,2-3,132,8,0.0606,0
5335,4-5,49,2,0.0408,0
5335,6+,13,0,0.0,0
5336,0-1,54,0,0.0,0
5336,2-3,94,5,0.0532,0
5336,4-5,55,2,0.0364,0
5336,6+,17,0,0.0,0
5337,0-1,49,2,0.0408,0
5337,2-3,149,7,0.047,0
5337,4-5,56,3,0.0536,0
5337,6+,15,0,0.0,0
5338,0-1,47,4,0.0851,0
5338,2-3,128,8,0.0625,0
5338,4-5,69,4,0.058,0
5338,6+,19,1,0.0526,0
5339,0-1,46,7,0.1522,0
5339,2-3,136,20,0.1471,0
5339,4-5,54,6,0.1111,0
5339,6+,22,1,0.0455,0
5340,0-1,55,1,0.0182,0
5340,2-3,158,9,0.057,0
5340,4-5,74,5,0.0676,0
5340,6+,17,0,0.0,0
5341,0-1,47,1,0.0213,0
5341,2-3,104,4,0.0385,0
5341,4-5,44,0,0.0,0
5341,6+,15,0,0.0,0
5342,0-1,45,0,0.0,0
5342,2-3,110,2,0.0182,0
5342,4-5,47,0,0.0,0
5342,6+,6,0,0.0,1
5343,0-1,85,2,0.0235,0
5343,2-3,132,3,0.0227,0
5343,4-5,52,1,0.0192,0
5343,6+,9,0,0.0,1
5344,0-1,74,5,0.0676,0
5344,2-3,111,13,0.1171,0
5344,4-5,59,6,0.1017,0
5344,6+,26,4,0.1538,0
5345,0-1,60,0,0.0,0
5345,2-3,116,4,0.0345,0
5345,4-5,57,4,0.0702,0
5345,6+,23,0,0.0,0
5346,0-1,41,0,0.0,0
5346,2-3,115,2,0.0174,0
5346,4-5,59,0,0.0,0
5346,6+,10,0,0.0,0
5347,0-1,45,0,0.0,0
5347,2-3,108,0,0.0,0
5347,4-5,34,0,0.0,0
5347,6+,15,0,0.0,0
5348,0-1,50,5,0.1,0
5348,2-3,101,7,0.0693,0
5348,4-5,58,7,0.1207,0
5348,6+,12,0,0.0,0
5349,0-1,43,0,0.0,0
5349,2-3,90,1,0.0111,0
5349,4-5,53,0,0.0,0
5349,6+,33,0,0.0,0
5350,0-1,83,11,0.1325,0
5350,2-3,88,7,0.0795,0
5350,4-5,67,6,0.0896,0
5350,6+,34,1,0.0294,0
5351,0-1,57,7,0.1228,0
5351,2-3,135,8,0.0593,0
5351,4-5,64,6,0.0938,0
5351,6+,32,3,0.0938,0
5352,0-1,51,4,0.0784,0
5352,2-3,156,22,0.141,0
5352,4-5,66,6,0.0909,0
5352,6+,16,0,0.0,0
5353,0-1,46,1,0.0217,0
5353,2-3,100,4,0.04,0
5353,4-5,58,1,0.0172,0
5353,6+,16,1,0.0625,0
5354,0-1,61,2,0.0328,0
5354,2-3,108,5,0.0463,0
5354,4-5,47,2,0.0426,0
5354,6+,33,3,0.0909,0
5355,0-1,68,1,0.0147,0
5355,2-3,88,2,0.0227,0
5355,4-5,40,1,0.025,0
5355,6+,18,1,0.0556,0
5356,0-1,54,8,0.1481,0
5356,2-3,112,18,0.1607,0
5356,4-5,60,5,0.0833,0
5356,6+,15,1,0.0667,0
5357,0-1,72,0,0.0,0
5357,2-3,108,0,0.0,0
5357,4-5,42,0,0.0,0
5357,6+,6,0,0.0,1
5358,0-1,42,1,0.0238,0
5358,2-3,88,0,0.0,0
5358,4-5,45,0,0.0,0
5358,6+,12,0,0.0,0
5359,0-1,71,6,0.0845,0
5359,2-3,97,13,0.134,0
5359,4-5,57,3,0.0526,0
5359,6+,23,4,0.1739,0
5360,0-1,65,1,0.0154,0
5360,2-3,106,2,0.0189,0
5360,4-5,47,2,0.0426,0
5360,6+,8,1,0.125,1
5361,0-1,56,1,0.0179,0
5361,2-3,104,0,0.0,0
5361,4-5,36,1,0.0278,0
5361,6+,10,0,0.0,0
5362,0-1,50,1,0.02,0
5362,2-3,97,2,0.0206,0
5362,4-5,52,1,0.0192,0
5362,6+,17,0,0.0,0
5363,0-1,27,0,0.0,0
5363,2-3,70,1,0.0143,0
5363,4-5,30,0,0.0,0
5363,6+,12,0,0.0,0
5364,0-1,56,1,0.0179,0
5364,2-3,120,1,0.0083,0
5364,4-5,45,0,0.0,0
5364,6+,22,0,0.0,0
5365,0-1,54,0,0.0,0
5365,2-3,108,3,0.0278,0
5365,4-5,45,1,0.0222,0
5365,6+,8,0,0.0,1
5366,0-1,53,1,0.0189,0
5366,2-3,96,0,0.0,0
5366,4-5,36,0,0.0,0
5366,6+,13,0,0.0,0
5367,0-1,51,0,0.0,0
5367,2-3,91,2,0.022,0
5367,4-5,28,0,0.0,0
5367,6+,18,0,0.0,0
5368,0-1,60,11,0.1833,0
5368,2-3,108,15,0.1389,0
5368,4-5,48,8,0.1667,0
5368,6+,18,2,0.1111,0
5369,0-1,65,3,0.0462,0
5369,2-3,110,6,0.0545,0
5369,4-5,48,2,0.0417,0
5369,6+,11,0,0.0,0
5370,0-1,46,0,0.0,0
5370,2-3,79,0,0.0,0
5370,4-5,46,0,0.0,0
5370,6+,21,0,0.0,0
5371,0-1,40,0,0.0,0
5371,2-3,107,1,0.0093,0
5371,4-5,43,1,0.0233,0
5371,6+,23,0,0.0,0
5372,0-1,44,1,0.0227,0
5372,2-3,101,0,0.0,0
5372,4-5,44,1,0.0227,0
5372,6+,12,0,0.0,0
5373,0-1,40,1,0.025,0
5373,2-3,85,0,0.0,0
5373,4-5,33,0,0.0,0
5373,6+,9,0,0.0,1
5374,0-1,48,1,0.0208,0
5374,2-3,110,1,0.0091,0
5374,4-5,56,0,0.0,0
5374,6+,14,0,0.0,0
5375,0-1,51,0,0.0,0
5375,2-3,130,1,0.0077,0
5375,4-5,44,0,0.0,0
5375,6+,16,0,0.0,0
5376,0-1,61,12,0.1967,0
5376,2-3,148,14,0.0946,0
5376,4-5,50,7,0.14,0
5376,6+,15,1,0.0667,0
5377,0-1,56,3,0.0536,0
5377,2-3,91,11,0.1209,0
5377,4-5,66,2,0.0303,0
5377,6+,14,1,0.0714,0
5378,0-1,55,0,0.0,0
5378,2-3,80,0,0.0,0
5378,4-5,58,1,0.0172,0
5378,6+,24,0,0.0,0
5379,0-1,47,0,0.0,0
5379,2-3,116,2,0.0172,0
5379,4-5,43,2,0.0465,0
5379,6+,15,0,0.0,0
5380,0-1,47,0,0.0,0
5380,2-3,101,0,0.0,0
5380,4-5,46,0,0.0,0
5380,6+,14,0,0.0,0
5381,0-1,48,2,0.0417,0
5381,2-3,110,4,0.0364,0
5381,4-5,45,1,0.0222,0
5381,6+,18,2,0.1111,0
5382,0-1,44,1,0.0227,0
5382,2-3,130,0,0.0,0
5382,4-5,51,2,0.0392,0
5382,6+,15,0,0.0,0
5383,0-1,48,0,0.0,0
5383,2-3,100,2,0.02,0
5383,4-5,71,0,0.0,0
5383,6+,18,0,0.0,0
5384,0-1,52,0,0.0,0
5384,2-3,104,2,0.0192,0
5384,4-5,44,1,0.0227,0
5384,6+,20,1,0.05,0
5385,0-1,49,0,0.0,0
5385,2-3,105,0,0.0,0
5385,4-5,40,2,0.05,0
5385,6+,26,0,0.0,0
5386,0-1,53,1,0.0189,0
5386,2-3,124,2,0.0161,0
5386,4-5,65,5,0.0769,0
5386,6+,17,2,0.1176,0
5387,0-1,46,0,0.0,0
5387,2-3,93,0,0.0,0
5387,4-5,43,0,0.0,0
5387,6+,12,0,0.0,0
5388,0-1,56,0,0.0,0
5388,2-3,109,6,0.055,0
5388,4-5,38,3,0.0789,0
5388,6+,28,3,0.1071,0
5389,0-1,57,0,0.0,0
5389,2-3,129,2,0.0155,0
5389,4-5,61,0,0.0,0
5389,6+,14,0,0.0,0
5390,0-1,46,1,0.0217,0
5390,2-3,101,1,0.0099,0
5390,4-5,31,0,0.0,0
5390,6+,15,0,0.0,0
5391,0-1,36,0,0.0,0
5391,2-3,118,0,0.0,0
5391,4-5,32,0,0.0,0
5391,6+,7,0,0.0,1
5392,0-1,74,0,0.0,0
5392,2-3,102,0,0.0,0
5392,4-5,38,0,0.0,0
5392,6+,10,0,0.0,0
5393,0-1,49,0,0.0,0
5393,2-3,113,0,0.0,0
5393,4-5,38,0,0.0,0
5393,6+,6,0,0.0,1
5394,0-1,73,1,0.0137,0
5394,2-3,110,3,0.0273,0
5394,4-5,44,1,0.0227,0
5394,6+,21,0,0.0,0
5395,0-1,53,1,0.0189,0
5395,2-3,84,1,0.0119,0
5395,4-5,42,4,0.0952,0
5395,6+,15,0,0.0,0
5396,0-1,53,0,0.0,0
5396,2-3,86,0,0.0,0
5396,4-5,55,1,0.0182,0
5396,6+,15,0,0.0,0
5397,0-1,41,0,0.0,0
5397,2-3,109,0,0.0,0
5397,4-5,42,0,0.0,0
5397,6+,8,0,0.0,1
5398,0-1,64,0,0.0,0
5398,2-3,114,7,0.0614,0
5398,4-5,77,3,0.039,0
5398,6+,20,0,0.0,0
5399,0-1,45,0,0.0,0
5399,2-3,85,0,0.0,0
5399,4-5,40,0,0.0,0
5399,6+,14,0,0.0,0
5400,0-1,51,0,0.0,0
5400,2-3,112,1,0.0089,0
5400,4-5,41,0,0.0,0
5400,6+,15,1,0.0667,0
5401,0-1,31,0,0.0,0
5401,2-3,68,1,0.0147,0
5401,4-5,31,0,0.0,0
5401,6+,6,1,0.1667,1
5402,0-1,42,0,0.0,0
5402,2-3,81,0,0.0,0
5402,4-5,28,0,0.0,0
5402,6+,17,0,0.0,0
5403,0-1,57,0,0.0,0
5403,2-3,88,0,0.0,0
5403,4-5,35,1,0.0286,0
5403,6+,17,0,0.0,0
5404,0-1,56,1,0.0179,0
5404,2-3,115,1,0.0087,0
5404,4-5,50,0,0.0,0
5404,6+,9,0,0.0,1
5405,0-1,48,0,0.0,0
5405,2-3,92,1,0.0109,0
5405,4-5,57,1,0.0175,0
5405,6+,18,1,0.0556,0
5406,0-1,48,0,0.0,0
5406,2-3,113,0,0.0,0
5406,4-5,47,0,0.0,0
5406,6+,7,0,0.0,1
5407,0-1,47,0,0.0,0
5407,2-3,108,2,0.0185,0
5407,4-5,39,0,0.0,0
5407,6+,10,0,0.0,0
5408,0-1,22,0,0.0,0
5408,2-3,50,0,0.0,0
5408,4-5,23,0,0.0,0
5408,6+,10,0,0.0,0
5409,0-1,46,1,0.0217,0
5409,2-3,108,1,0.0093,0
5409,4-5,34,2,0.0588,0
5409,6+,9,0,0.0,1
