日付,場コード,レース番号,買い目
20260908,14,9,1-4-3
20260908,16,1,1-2-3
20260908,16,1,1-2-4
20260908,16,1,1-2-5
20260908,16,1,1-3-2
20260908,16,1,1-4-2
20260908,16,2,1-2-3
20260908,16,2,1-2-4
20260908,16,2,1-3-2
20260908,16,2,1-3-4
20260908,16,2,1-4-2
20260908,16,5,1-2-3
20260908,16,5,1-3-2
20260908,16,5,1-3-4
20260908,16,5,1-3-5
20260908,16,5,1-4-3
20260909,01,1,1-2-4
20260909,01,1,1-3-2
20260909,01,1,1-3-4
20260909,01,1,1-4-2
20260909,01,1,1-4-3
20260909,01,10,1-2-3
20260909,01,10,1-2-4
20260909,01,10,1-3-2
20260909,01,10,1-4-2
20260909,01,10,1-4-3
20260909,01,6,1-3-2
20260909,01,6,1-3-4
20260909,01,6,1-3-5
20260909,01,6,1-4-3
20260909,01,6,1-5-3
20260909,01,7,1-2-3
20260909,01,7,1-3-2
20260909,01,7,1-3-4
20260909,01,7,2-1-3
20260909,01,7,3-1-2
20260909,01,8,1-2-3
20260909,01,8,1-2-4
20260909,01,8,1-2-5
20260909,01,8,1-3-2
20260909,01,8,1-5-2
20260909,04,5,1-4-2
20260909,04,5,1-4-5
20260909,04,5,1-5-2
20260909,04,5,1-5-4
20260909,04,5,4-1-5
20260909,05,6,1-2-3
20260909,05,6,1-2-5
20260909,05,6,1-3-2
20260909,05,6,1-5-2
20260909,05,6,2-1-3
20260909,05,8,1-2-3
20260909,05,8,1-3-2
20260909,05,8,1-3-4
20260909,05,8,1-3-5
20260909,05,8,1-4-3
20260909,11,1,1-2-3
20260909,11,1,1-3-2
20260909,11,1,1-3-4
20260909,11,1,1-4-3
20260909,11,1,3-1-2
20260909,11,3,1-2-3
20260909,11,3,1-3-2
20260909,11,3,1-3-4
20260909,11,3,1-4-3
20260909,11,3,3-1-4
20260909,11,7,1-2-4
20260909,11,7,1-3-4
20260909,11,7,1-4-2
20260909,11,7,1-4-3
20260909,13,6,1-2-4
20260909,13,6,1-3-4
20260909,13,6,1-4-2
20260909,13,6,1-4-3
20260909,13,6,1-4-5
20260909,14,1,1-2-3
20260909,14,1,1-2-4
20260909,14,1,1-2-6
20260909,14,1,1-3-2
20260909,14,1,1-4-2
20260909,14,3,1-3-2
20260909,14,3,1-3-4
20260909,14,3,1-3-5
20260909,14,3,1-4-3
20260909,14,3,1-5-3
20260909,14,9,1-2-3
20260909,14,9,1-2-5
20260909,14,9,1-3-2
20260909,14,9,1-5-2
20260909,14,9,2-1-3
20260909,16,1,1-2-3
20260909,16,1,1-2-4
20260909,16,1,1-2-5
20260909,16,1,1-3-2
20260909,16,1,1-3-4
20260909,16,1,1-4-2
20260909,16,1,1-4-3
20260909,16,1,1-5-2
20260909,16,8,1-2-4
20260909,16,8,1-3-4
20260909,16,8,1-4-2
20260909,16,8,1-4-3
20260909,16,8,1-4-5
20260909,17,2,1-2-3
20260909,17,2,1-2-5
20260909,17,2,1-3-2
20260909,17,2,1-5-2
20260909,17,2,2-1-3
20260909,17,5,1-2-4
20260909,17,5,1-3-4
20260909,17,5,1-4-2
20260909,17,5,1-4-3
20260909,17,5,1-4-5
20260909,20,1,1-2-3
20260909,20,1,1-2-4
20260909,20,1,1-3-2
20260909,20,1,1-3-4
20260909,20,1,1-4-2
20260909,20,7,1-2-4
20260909,20,7,1-4-2
20260909,20,7,1-4-5
20260909,20,7,2-1-4
20260909,20,7,4-1-2
20260909,20,8,1-2-3
20260909,20,8,1-2-4
20260909,20,8,1-3-2
20260909,20,8,2-1-3
20260909,20,8,3-1-2
20260909,20,9,1-2-3
20260909,20,9,1-2-4
20260909,20,9,1-3-2
20260909,20,9,1-4-2
20260909,20,9,1-4-3
20260909,21,1,1-2-3
20260909,21,1,1-2-4
20260909,21,1,1-3-2
20260909,21,1,1-3-4
20260909,21,1,1-4-3
20260909,21,10,1-3-4
20260909,21,10,1-4-2
20260909,21,10,1-4-3
20260909,21,10,3-1-4
20260909,21,10,4-1-3
20260909,21,2,1-2-4
20260909,21,2,1-3-4
20260909,21,2,1-4-2
20260909,21,2,1-4-3
20260909,21,2,4-1-3
20260909,21,3,1-3-2
20260909,21,3,1-3-4
20260909,21,3,1-3-5
20260909,21,3,1-4-3
20260909,21,3,1-5-3
20260909,21,4,1-2-3
20260909,21,4,1-2-4
20260909,21,4,1-3-4
20260909,21,4,1-4-2
20260909,21,4,1-4-3
20260909,21,5,1-2-3
20260909,21,5,1-3-2
20260909,21,5,1-3-4
20260909,21,5,1-4-3
20260909,21,5,3-1-4
20260909,21,9,1-2-4
20260909,21,9,1-3-4
20260909,21,9,1-4-2
20260909,21,9,1-4-3
20260910,01,3,1-2-4
20260910,01,3,1-2-5
20260910,01,3,1-4-2
20260910,01,3,1-5-2
20260910,01,5,1-2-3
20260910,01,5,1-2-4
20260910,01,5,1-2-5
20260910,01,5,1-2-6
20260910,01,5,1-3-2
20260910,01,5,1-4-2
20260910,01,5,1-5-2
20260910,01,6,1-2-3
20260910,01,6,1-2-4
20260910,01,6,1-2-5
20260910,01,6,1-3-2
20260910,01,6,1-4-2
20260910,01,7,1-2-3
20260910,01,7,1-3-2
20260910,01,7,1-3-4
20260910,01,7,2-1-3
20260910,01,7,3-1-2
20260910,01,8,1-2-3
20260910,01,8,1-3-2
20260910,01,8,1-3-4
20260910,01,8,1-3-5
20260910,01,8,1-4-3
20260910,01,8,1-4-5
20260910,01,8,1-5-3
20260910,01,9,1-2-3
20260910,01,9,1-2-4
20260910,01,9,1-3-2
20260910,01,9,1-3-4
20260910,01,9,1-3-5
20260910,01,9,1-4-2
20260910,01,9,1-4-3
20260910,05,6,1-2-3
20260910,05,6,1-3-2
20260910,05,6,1-3-4
20260910,05,6,1-3-5
20260910,05,6,1-4-3
20260910,05,7,1-2-3
20260910,05,7,1-2-4
20260910,05,7,1-2-5
20260910,05,7,1-3-2
20260910,05,7,1-4-2
20260910,13,12,1-3-4
20260910,13,12,1-4-2
20260910,13,12,1-4-3
20260910,13,12,1-4-5
20260910,13,12,1-5-4
20260910,13,5,1-2-3
20260910,13,5,1-3-2
20260910,13,5,1-3-4
20260910,13,5,1-3-5
20260910,13,5,3-1-2
20260910,13,6,1-2-3
20260910,13,6,1-2-4
20260910,13,6,1-3-2
20260910,13,6,1-4-2
20260910,13,6,1-4-3
20260910,14,1,1-2-3
20260910,14,1,1-2-4
20260910,14,1,1-4-2
20260910,14,3,1-2-3
20260910,14,3,1-2-5
20260910,14,3,1-3-2
20260910,14,3,1-3-5
20260910,14,3,1-5-2
20260910,14,8,1-4-5
20260910,14,8,1-4-6
20260910,14,8,1-5-2
20260910,14,8,1-5-3
20260910,14,8,1-5-4
20260910,14,8,1-5-6
20260910,14,8,1-6-5
20260910,14,9,1-2-3
20260910,14,9,1-2-4
20260910,14,9,1-3-4
20260910,14,9,1-4-2
20260910,14,9,1-4-3
20260910,16,1,1-2-3
20260910,16,1,1-2-4
20260910,16,1,1-3-2
20260910,16,1,1-4-2
20260910,16,8,1-2-3
20260910,16,8,1-3-2
20260910,16,9,1-2-3
20260910,16,9,1-2-4
20260910,16,9,1-3-2
20260910,16,9,1-3-4
20260910,16,9,1-4-2
20260910,17,1,1-2-4
20260910,17,1,1-3-4
20260910,17,1,1-4-2
20260910,17,1,1-4-3
20260910,17,2,1-2-3
20260910,17,2,1-2-4
20260910,17,2,1-3-2
20260910,17,2,1-4-2
20260910,17,2,1-4-3
20260910,17,7,1-2-4
20260910,17,7,1-3-4
20260910,17,7,1-4-2
20260910,17,7,1-4-3
20260910,17,7,4-1-3
20260910,17,9,1-3-2
20260910,17,9,1-3-4
20260910,17,9,1-3-5
20260910,17,9,1-5-2
20260910,17,9,1-5-3
20260910,20,1,1-2-3
20260910,20,1,1-2-4
20260910,20,1,1-3-2
20260910,20,1,1-4-2
20260910,20,1,2-1-3
20260910,20,11,1-2-3
20260910,20,11,1-3-2
20260910,20,11,1-3-4
20260910,20,11,1-3-6
20260910,20,11,1-4-2
20260910,20,11,1-4-3
20260910,20,11,1-6-3
20260910,20,6,1-2-3
20260910,20,6,1-2-4
20260910,20,6,1-2-5
20260910,20,6,1-3-2
20260910,20,6,1-3-5
20260910,20,6,1-5-2
20260910,20,6,1-5-3
20260910,20,7,1-2-3
20260910,20,7,1-3-2
20260910,20,7,1-3-4
20260910,20,7,1-3-6
20260910,20,7,3-1-2
20260910,20,8,1-2-3
20260910,20,8,1-2-4
20260910,20,8,1-3-2
20260910,20,8,2-1-3
20260910,20,8,3-1-2
20260910,21,1,1-2-3
20260910,21,1,1-3-2
20260910,21,1,1-3-5
20260910,21,1,1-5-2
20260910,21,1,1-5-3
20260910,21,7,1-2-3
20260910,21,7,1-3-2
20260910,21,7,1-3-4
20260910,21,7,1-4-2
20260910,21,7,1-4-3
20260910,21,8,1-2-3
20260910,21,8,1-2-4
20260910,21,8,1-2-6
20260910,21,8,1-6-2
20260910,21,8,2-1-6
20260910,21,9,1-2-3
20260910,21,9,1-2-5
20260910,21,9,1-3-2
20260910,21,9,1-5-2
20260911,05,11,1-2-3
20260911,05,11,1-2-4
20260911,05,11,1-2-5
20260911,05,11,1-3-2
20260911,05,6,1-2-4
20260911,05,6,1-2-5
20260911,05,6,1-4-2
20260911,05,6,1-4-5
20260911,05,6,1-5-4
20260911,05,7,1-2-3
20260911,05,7,1-2-4
20260911,05,7,1-2-5
20260911,05,7,1-3-2
20260911,05,7,1-5-2
20260911,06,1,1-2-3
20260911,06,1,1-2-4
20260911,06,1,1-3-2
20260911,06,1,1-4-2
20260911,06,10,1-3-2
20260911,06,10,1-3-4
20260911,06,10,1-3-6
20260911,06,10,1-4-3
20260911,06,10,3-1-4
20260911,06,11,1-2-3
20260911,06,11,1-2-4
20260911,06,11,1-2-5
20260911,06,11,1-2-6
20260911,06,11,1-3-2
20260911,06,11,1-4-2
20260911,06,11,1-5-2
20260911,06,4,1-2-3
20260911,06,4,1-2-4
20260911,06,4,1-2-5
20260911,06,4,1-3-2
20260911,06,4,1-4-2
20260911,06,9,1-2-3
20260911,06,9,1-2-4
20260911,06,9,1-2-5
20260911,06,9,1-3-2
20260911,06,9,1-4-2
20260911,12,10,1-2-3
20260911,12,10,1-2-4
20260911,12,10,1-3-2
20260911,12,10,1-3-4
20260911,12,10,3-1-2
20260911,12,5,1-2-3
20260911,12,5,1-2-4
20260911,12,5,1-2-5
20260911,12,5,1-2-6
20260911,12,5,1-3-2
20260911,12,9,1-2-3
20260911,12,9,1-2-4
20260911,12,9,1-3-2
20260911,12,9,1-4-2
20260911,12,9,1-4-3
20260911,13,5,1-2-3
20260911,13,5,1-2-4
20260911,13,5,1-2-6
20260911,13,5,1-3-2
20260911,13,5,2-1-3
20260911,14,1,1-2-3
20260911,14,1,1-2-4
20260911,14,1,1-2-5
20260911,14,1,1-3-2
20260911,14,1,1-3-4
20260911,14,1,1-4-2
20260911,14,1,1-4-3
20260911,14,1,1-5-2
20260911,14,2,1-2-3
20260911,14,2,1-3-2
20260911,14,2,1-3-5
20260911,14,2,1-3-6
20260911,14,2,1-6-3
20260911,14,4,1-2-4
20260911,14,4,1-4-2
20260911,14,4,1-4-3
20260911,14,4,1-4-5
20260911,14,4,4-1-2
20260911,14,5,1-2-3
20260911,14,5,1-2-5
20260911,14,5,1-3-2
20260911,14,5,1-3-5
20260911,14,5,1-5-3
20260911,14,6,1-2-3
20260911,14,6,1-2-4
20260911,14,6,1-3-2
20260911,14,6,1-3-4
20260911,14,6,1-4-2
20260911,14,6,1-4-3
20260911,14,6,1-4-6
20260911,14,6,1-6-4
20260911,14,9,1-3-4
20260911,14,9,1-4-2
20260911,14,9,1-4-3
20260911,14,9,1-4-5
20260911,14,9,1-5-4
20260911,16,1,1-2-3
20260911,16,1,1-2-4
20260911,16,1,1-3-2
20260911,16,1,1-3-4
20260911,16,1,1-4-2
20260911,16,7,1-2-3
20260911,16,7,1-2-4
20260911,16,7,1-3-2
20260911,16,7,1-3-4
20260911,16,7,1-4-2
20260911,16,8,1-3-2
20260911,16,8,1-3-4
20260911,16,8,1-3-5
20260911,16,8,1-4-3
20260911,16,8,3-1-4
20260911,16,9,1-2-3
20260911,16,9,1-2-4
20260911,16,9,1-3-2
20260911,16,9,1-3-4
20260911,16,9,1-3-5
20260911,16,9,1-4-2
20260911,16,9,1-4-3
20260911,17,1,1-2-3
20260911,17,1,1-2-4
20260911,17,1,1-3-2
20260911,17,1,1-3-4
20260911,17,1,1-4-3
20260911,20,12,1-2-3
20260911,20,12,1-2-4
20260911,20,12,1-3-2
20260911,20,12,1-3-4
20260911,20,12,2-1-3
20260911,20,5,1-2-3
20260911,20,5,1-2-4
20260911,20,5,1-3-2
20260911,20,5,1-4-2
20260911,20,5,2-1-3
20260911,20,6,1-2-4
20260911,20,6,1-4-2
20260911,20,6,1-4-3
20260911,20,6,1-4-5
20260911,20,6,1-5-4
20260911,20,7,1-3-4
20260911,20,7,1-3-5
20260911,20,7,1-3-6
20260911,20,7,1-4-3
20260911,20,8,1-2-3
20260911,20,8,1-2-4
20260911,20,8,1-3-2
20260911,20,8,2-1-3
20260911,20,8,3-1-2
20260911,20,9,1-2-3
20260911,20,9,1-2-4
20260911,20,9,1-2-5
20260911,20,9,1-3-2
20260911,20,9,1-4-2
20260911,21,1,1-2-3
20260911,21,1,1-2-4
20260911,21,1,1-2-5
20260911,21,1,1-2-6
20260911,21,1,1-3-2
20260911,21,1,1-3-6
20260911,21,1,1-6-2
20260911,21,1,1-6-3
20260911,21,4,1-2-3
20260911,21,4,1-2-5
20260911,21,4,1-2-6
20260911,21,4,1-3-2
20260911,21,4,1-3-5
20260911,21,4,1-3-6
20260911,21,4,1-6-3
20260911,21,5,1-2-3
20260911,21,5,1-2-5
20260911,21,5,1-2-6
20260911,21,5,1-5-2
20260911,21,5,1-6-2
20260911,21,9,1-2-3
20260911,21,9,1-3-2
20260911,21,9,1-3-4
20260911,21,9,2-1-3
20260911,21,9,3-1-2
20260912,02,7,1-2-3
20260912,02,7,1-3-2
20260912,02,7,1-3-4
20260912,02,7,1-3-5
20260912,02,7,1-4-2
20260912,02,7,1-4-3
20260912,02,7,1-4-5
20260912,05,12,1-2-3
20260912,05,12,1-3-2
20260912,05,12,1-3-4
20260912,05,12,1-3-6
20260912,05,12,3-1-2
20260912,05,3,1-2-4
20260912,05,3,1-3-2
20260912,05,3,1-3-4
20260912,05,3,1-4-2
20260912,05,3,1-4-3
20260912,05,7,1-2-3
20260912,05,7,1-2-4
20260912,05,7,1-3-2
20260912,05,7,1-3-4
20260912,05,7,1-3-6
20260912,05,8,1-3-2
20260912,05,8,1-3-4
20260912,06,4,1-2-3
20260912,06,4,1-2-5
20260912,06,4,1-3-2
20260912,06,4,1-3-5
20260912,06,5,1-3-4
20260912,06,5,1-3-5
20260912,06,5,1-4-3
20260912,06,5,1-5-3
20260912,08,1,1-2-3
20260912,08,1,1-2-4
20260912,08,1,1-2-5
20260912,08,1,1-3-2
20260912,08,1,1-3-4
20260912,08,1,1-3-5
20260912,08,1,1-4-2
20260912,08,1,1-5-2
20260912,08,10,1-2-3
20260912,08,10,1-2-5
20260912,08,10,1-3-2
20260912,08,10,1-5-2
20260912,08,11,1-2-4
20260912,08,11,1-3-2
20260912,08,11,1-3-4
20260912,08,11,1-4-2
20260912,08,11,1-4-3
20260912,08,3,1-3-5
20260912,08,3,1-5-2
20260912,08,3,1-5-3
20260912,08,3,1-5-6
20260912,08,3,5-1-3
20260912,08,6,1-3-5
20260912,08,6,1-4-3
20260912,08,6,1-4-5
20260912,08,6,1-5-3
20260912,08,6,1-5-4
20260912,08,7,1-2-3
20260912,08,7,1-3-2
20260912,08,7,1-3-4
20260912,08,7,1-3-6
20260912,08,7,1-4-3
20260912,09,1,1-2-3
20260912,09,1,1-2-4
20260912,09,1,1-3-2
20260912,09,1,1-4-2
20260912,09,2,1-2-3
20260912,09,2,1-2-4
20260912,09,2,1-3-2
20260912,09,2,1-3-4
20260912,09,2,1-4-3
20260912,09,5,1-2-3
20260912,09,5,1-2-4
20260912,09,5,1-3-4
20260912,09,5,1-4-2
20260912,09,5,1-4-3
20260912,10,1,1-2-3
20260912,10,1,1-3-2
20260912,10,1,1-3-4
20260912,10,1,1-3-5
20260912,10,1,1-4-3
20260912,10,3,1-2-3
20260912,10,3,1-3-2
20260912,10,3,1-3-4
20260912,10,3,1-4-3
20260912,10,4,1-2-4
20260912,10,4,1-3-2
20260912,10,4,1-3-4
20260912,10,4,1-4-2
20260912,10,4,1-4-3
20260912,10,5,1-2-3
20260912,10,5,1-3-2
20260912,10,5,1-3-4
20260912,10,5,1-3-6
20260912,10,5,3-1-2
20260912,12,5,1-2-3
20260912,12,5,1-2-4
20260912,12,5,1-2-5
20260912,12,5,1-2-6
20260912,12,5,1-3-2
20260912,12,5,1-4-2
20260912,12,5,1-4-6
20260912,12,5,1-6-2
20260912,16,1,1-2-3
20260912,16,1,1-2-4
20260912,16,1,1-3-2
20260912,16,1,1-3-4
20260912,16,2,1-2-3
20260912,16,2,1-2-4
20260912,16,2,1-2-5
20260912,16,2,1-5-2
20260912,16,6,1-2-3
20260912,16,6,1-2-4
20260912,16,6,1-2-6
20260912,16,6,1-3-2
20260912,16,6,1-6-2
20260912,16,7,1-2-3
20260912,16,7,1-2-4
20260912,16,7,1-2-5
20260912,16,7,1-3-2
20260912,16,7,1-4-2
20260912,16,8,1-2-3
20260912,16,8,1-2-5
20260912,16,8,1-3-2
20260912,16,8,1-3-5
20260912,16,9,1-2-3
20260912,16,9,1-2-5
20260912,16,9,1-3-5
20260912,16,9,1-5-2
20260912,16,9,1-5-3
20260912,17,1,1-2-3
20260912,17,1,1-2-4
20260912,17,1,1-3-2
20260912,17,1,1-4-2
20260912,17,1,1-4-3
20260912,17,10,1-2-3
20260912,17,10,1-2-5
20260912,17,10,1-2-6
20260912,17,10,1-3-2
20260912,17,10,1-3-5
20260912,17,5,1-2-3
20260912,17,5,1-2-4
20260912,17,5,1-3-2
20260912,17,5,1-4-2
20260912,17,5,1-4-3
20260912,17,6,1-2-4
20260912,17,6,1-3-4
20260912,17,6,1-4-2
20260912,17,6,1-4-3
20260912,17,6,1-4-6
20260912,17,8,1-2-3
20260912,17,8,1-3-2
20260912,17,8,1-3-4
20260912,17,8,1-4-3
20260912,17,8,3-1-4
20260912,20,10,1-2-3
20260912,20,10,1-2-4
20260912,20,10,1-3-2
20260912,20,10,1-3-4
20260912,20,10,1-3-5
20260912,20,10,1-4-2
20260912,20,10,1-4-3
20260912,20,4,1-2-3
20260912,20,4,1-2-5
20260912,20,4,1-3-2
20260912,20,4,1-3-5
20260912,20,4,1-5-2
20260912,20,9,1-2-4
20260912,20,9,1-2-5
20260912,20,9,1-4-2
20260912,20,9,1-5-2
20260912,20,9,2-1-5
20260912,21,1,1-2-3
20260912,21,1,1-2-4
20260912,21,1,1-3-2
20260912,21,1,1-3-4
20260912,21,1,1-4-3
20260912,21,2,1-2-4
20260912,21,2,1-3-4
20260912,21,2,1-4-2
20260912,21,2,1-4-3
20260912,21,2,4-1-3
20260912,21,4,1-3-2
20260912,21,4,1-3-4
20260912,21,4,1-3-5
20260912,21,4,1-4-3
20260912,21,4,1-5-3
20260912,21,7,1-2-3
20260912,21,7,1-2-4
20260912,21,7,1-3-2
20260912,21,7,1-3-4
20260912,21,7,1-4-3
20260912,21,9,1-2-3
20260912,21,9,1-2-5
20260912,21,9,1-3-2
20260912,21,9,1-5-2
20260912,21,9,2-1-3
20260913,05,2,1-2-3
20260913,05,2,1-2-4
20260913,05,2,1-3-4
20260913,05,2,1-4-2
20260913,05,2,1-4-3
20260913,05,3,1-2-3
20260913,05,3,1-2-4
20260913,05,3,1-3-2
20260913,05,3,1-4-2
20260913,05,3,2-1-4
20260913,05,8,1-2-3
20260913,05,8,1-2-4
20260913,05,8,1-2-5
20260913,05,8,1-2-6
20260913,05,8,1-3-2
20260913,05,8,1-3-5
20260913,05,8,1-5-2
20260913,05,9,1-2-3
20260913,05,9,1-2-4
20260913,05,9,1-3-2
20260913,05,9,2-1-3
20260913,05,9,3-1-2
20260913,06,10,1-2-4
20260913,06,10,1-2-5
20260913,06,10,1-5-2
20260913,06,10,1-5-3
20260913,06,10,1-5-4
20260913,06,4,1-2-3
20260913,06,4,1-2-4
20260913,06,4,1-3-2
20260913,06,4,1-4-2
20260913,07,10,1-2-3
20260913,07,10,1-3-2
20260913,07,10,1-3-5
20260913,07,10,1-5-3
20260913,07,10,3-1-5
20260913,07,2,1-2-4
20260913,07,2,1-4-2
20260913,07,2,1-4-3
20260913,07,2,1-4-5
20260913,07,2,1-5-4
20260913,07,6,1-3-2
20260913,07,6,1-3-4
20260913,07,6,1-3-5
20260913,07,6,1-4-3
20260913,07,6,1-5-3
20260913,07,7,1-2-3
20260913,07,7,1-3-2
20260913,07,7,1-3-4
20260913,07,7,1-4-3
20260913,07,7,3-1-4
20260913,07,9,1-2-4
20260913,07,9,1-4-2
20260913,07,9,1-4-5
20260913,07,9,1-5-4
20260913,08,1,1-2-3
20260913,08,1,1-2-4
20260913,08,1,1-3-2
20260913,08,1,1-3-4
20260913,08,1,1-4-2
20260913,08,10,1-2-3
20260913,08,10,1-2-5
20260913,08,10,1-3-5
20260913,08,10,1-5-2
20260913,08,10,1-5-3
20260913,08,11,1-2-4
20260913,08,11,1-4-2
20260913,08,11,1-4-3
20260913,08,11,1-4-5
20260913,08,11,4-1-2
20260913,08,3,1-2-3
20260913,08,3,1-3-2
20260913,08,3,1-3-5
20260913,08,3,1-3-6
20260913,08,3,1-5-3
20260913,08,5,1-2-3
20260913,08,5,1-2-5
20260913,08,5,1-5-2
20260913,08,5,2-1-5
20260913,08,5,5-1-2
20260913,08,6,1-2-3
20260913,08,6,1-2-4
20260913,08,6,1-2-5
20260913,08,6,1-2-6
20260913,08,6,1-3-2
20260913,08,6,1-4-2
20260913,08,6,1-5-2
20260913,08,6,1-6-2
20260913,09,1,1-2-4
20260913,09,1,1-4-2
20260913,09,1,1-4-5
20260913,09,1,1-5-4
20260913,09,1,4-1-2
20260913,09,5,1-2-3
20260913,09,5,1-3-2
20260913,09,5,1-3-4
20260913,09,5,1-4-2
20260913,09,5,1-4-3
20260913,10,1,1-2-3
20260913,10,1,1-2-4
20260913,10,1,1-3-2
20260913,10,1,1-3-4
20260913,10,1,1-4-3
20260913,10,3,1-2-3
20260913,10,3,1-3-2
20260913,10,3,1-3-4
20260913,10,3,1-3-5
20260913,10,3,3-1-2
20260913,10,4,1-2-3
20260913,10,4,1-3-2
20260913,10,4,1-3-4
20260913,10,4,1-3-5
20260913,10,4,1-5-3
20260913,11,11,1-2-3
20260913,11,11,1-2-4
20260913,11,11,1-3-2
20260913,11,11,1-4-2
20260913,11,11,1-4-3
20260913,11,5,1-2-3
20260913,11,5,1-2-4
20260913,11,5,1-2-5
20260913,11,5,1-3-2
20260913,11,5,1-5-2
20260913,11,6,1-2-3
20260913,11,6,1-3-2
20260913,11,6,1-3-4
20260913,11,6,1-4-2
20260913,11,6,1-4-3
20260913,12,10,1-2-3
20260913,12,10,1-2-4
20260913,12,10,1-2-5
20260913,12,10,1-3-2
20260913,12,10,1-5-2
20260913,12,12,1-2-4
20260913,12,12,1-3-4
20260913,12,12,1-4-2
20260913,12,12,1-4-3
20260913,12,12,4-1-3
20260913,12,2,1-2-3
20260913,12,2,1-2-4
20260913,12,2,1-2-5
20260913,12,2,1-3-2
20260913,12,2,1-4-2
20260913,12,5,1-2-3
20260913,12,5,1-2-4
20260913,12,5,1-2-6
20260913,12,5,1-3-2
20260913,12,5,1-4-2
20260913,12,9,1-2-3
20260913,12,9,1-3-2
20260913,12,9,1-3-4
20260913,12,9,1-3-6
20260913,12,9,1-6-3
20260913,17,1,1-2-3
20260913,17,1,1-2-4
20260913,17,1,1-3-2
20260913,17,1,1-4-2
20260913,17,11,1-2-4
20260913,17,11,1-2-5
20260913,17,11,1-4-2
20260913,17,11,2-1-4
20260913,17,11,4-1-2
20260913,17,2,1-2-3
20260913,17,2,1-3-2
20260913,17,2,1-3-4
20260913,17,2,1-3-5
20260913,17,2,3-1-2
20260913,17,5,1-2-3
20260913,17,5,1-2-4
20260913,17,5,1-3-2
20260913,17,5,1-3-4
20260913,17,5,1-4-3
20260913,17,7,1-2-3
20260913,17,7,1-2-4
20260913,17,7,1-4-2
20260913,17,7,1-4-3
20260913,17,7,2-1-4
20260913,17,8,1-2-4
20260913,17,8,1-3-4
20260913,17,8,1-4-2
20260913,17,8,1-4-3
20260913,17,8,1-4-5
20260913,19,5,1-2-4
20260913,19,5,1-3-2
20260913,19,5,1-3-4
20260913,19,5,1-4-2
20260913,19,5,1-4-3
20260913,19,7,1-3-4
20260913,19,7,1-3-5
20260913,19,7,1-4-3
20260913,19,7,1-5-3
20260913,19,7,3-1-5
20260913,19,8,1-2-3
20260913,19,8,1-2-4
20260913,19,8,1-3-2
20260913,19,8,1-4-2
20260913,19,8,2-1-3
20260913,20,7,1-3-4
20260913,20,7,1-3-5
20260913,20,7,1-4-3
20260913,20,7,1-4-5
20260913,20,7,1-5-4
20260913,21,4,1-2-3
20260913,21,4,1-3-2
20260913,21,4,1-3-5
20260913,21,4,1-5-3
20260913,21,9,1-2-4
20260913,21,9,1-3-4
20260913,21,9,1-4-2
20260913,21,9,1-4-3
20260913,21,9,1-4-5
20260913,21,9,1-4-6
20260913,21,9,1-6-4
20260913,22,1,1-2-3
20260913,22,1,1-2-4
20260913,22,1,1-4-2
20260913,22,11,1-2-3
20260913,22,11,1-2-4
20260913,22,11,1-2-5
20260913,22,11,1-3-2
20260913,22,11,1-3-4
20260913,22,11,1-4-2
20260913,22,11,1-4-3
20260913,22,6,1-2-3
20260913,22,6,1-2-4
20260913,22,6,1-2-5
20260913,22,6,1-4-2
20260913,22,6,1-5-2
20260913,22,7,1-2-3
20260913,22,7,1-2-4
20260913,22,7,1-3-2
20260913,22,7,1-3-4
20260913,22,7,1-4-2
20260913,22,8,1-2-4
20260913,22,8,1-3-4
20260913,22,8,1-4-2
20260913,22,8,1-4-3
20260913,22,8,4-1-2
20260914,06,4,1-2-3
20260914,06,4,1-2-4
20260914,06,4,1-2-5
20260914,06,4,1-4-2
20260914,06,4,1-5-2
20260914,06,7,1-2-3
20260914,06,7,1-2-4
20260914,06,7,1-2-6
20260914,06,7,1-3-2
20260914,06,9,1-2-3
20260914,06,9,1-2-6
20260914,06,9,1-3-2
20260914,06,9,1-3-4
20260914,06,9,1-3-5
20260914,06,9,1-3-6
20260914,06,9,1-6-3
20260914,07,10,1-3-2
20260914,07,10,1-3-4
20260914,07,10,1-3-5
20260914,07,10,1-4-3
20260914,07,10,3-1-4
20260914,07,11,1-2-3
20260914,07,11,1-2-4
20260914,07,11,1-4-2
20260914,07,11,1-4-3
20260914,07,11,4-1-2
20260914,07,6,1-2-3
20260914,07,6,1-2-4
20260914,07,6,1-2-6
20260914,07,6,1-3-2
20260914,07,6,2-1-3
20260914,08,1,1-2-3
20260914,08,1,1-3-2
20260914,08,10,1-3-4
20260914,08,10,1-3-5
20260914,08,10,1-3-6
20260914,08,10,1-5-3
20260914,08,10,1-6-3
20260914,08,11,1-2-4
20260914,08,11,1-3-4
20260914,08,11,1-4-2
20260914,08,11,1-4-3
20260914,08,11,4-1-2
20260914,08,6,1-2-3
20260914,08,6,1-3-2
20260914,08,6,1-3-4
20260914,08,6,1-3-5
20260914,08,6,1-5-3
20260914,09,1,1-2-3
20260914,09,1,1-2-4
20260914,09,1,1-3-2
20260914,09,1,1-3-4
20260914,09,1,1-4-3
20260914,09,10,1-3-4
20260914,09,10,1-4-2
20260914,09,10,1-4-3
20260914,09,10,1-4-5
20260914,09,10,1-5-4
20260914,09,5,1-2-3
